manager_true_ultimate_parent_organisation_name,country_commodity,financial_flow_link_strength,total_usd_m_yr_this_strength,total_usd_m_yr_overall,rank_overall,prop_overall,prop_this_strength,prop_this_country_commodity,government_ultimate_parent,manager_true_ultimate_parent_country_of_headquarters,manager_true_ultimate_parent_region_of_headquarters_unsd
Financiere IDAT SAS,Brazil - Soya beans,High,1.497063403792226,76.84166301999336,122,4.236717597480697e-4,8%,87%,FALSE,France,Europe
Financiere IDAT SAS,Brazil - Soya beans,Low,63.69549724983679,76.84166301999336,122,4.236717597480697e-4,83%,87%,FALSE,France,Europe
Financiere IDAT SAS,Brazil - Soya beans,Medium,1.877189523445072,76.84166301999336,122,4.236717597480697e-4,9%,87%,FALSE,France,Europe
Financiere IDAT SAS,Brazil - Sugar cane,High,4.219186146730181,76.84166301999336,122,4.236717597480697e-4,8%,12%,FALSE,France,Europe
Financiere IDAT SAS,Brazil - Sugar cane,Medium,5.290498727070419,76.84166301999336,122,4.236717597480697e-4,9%,12%,FALSE,France,Europe
Financiere IDAT SAS,"Colombia - Coffee, green",High,0.12040221362057342,76.84166301999336,122,4.236717597480697e-4,8%,0%,FALSE,France,Europe
Financiere IDAT SAS,"Colombia - Coffee, green",Low,0.08526236091840902,76.84166301999336,122,4.236717597480697e-4,83%,0%,FALSE,France,Europe
Financiere IDAT SAS,"Peru - Coffee, green",High,0.03309237739423221,76.84166301999336,122,4.236717597480697e-4,8%,0%,FALSE,France,Europe
Financiere IDAT SAS,"Peru - Coffee, green",Low,0.02347101718547278,76.84166301999336,122,4.236717597480697e-4,83%,0%,FALSE,France,Europe
Emerging Africa Infrastructure Fund Ltd,Ecuador - Cocoa beans,Low,44.23395491390955,75.23465747046559,123,4.14811424842041e-4,100%,59%,FALSE,United Kingdom,Europe
Emerging Africa Infrastructure Fund Ltd,"Peru - Coffee, green",Low,31.00070255655604,75.23465747046559,123,4.14811424842041e-4,100%,41%,FALSE,United Kingdom,Europe
Chang Hwa Commercial Bank Ltd,Brazil - Soya beans,Low,26.166844886778488,75.14803322461594,124,4.143338161434054e-4,78%,54%,FALSE,Taiwan,Asia
Chang Hwa Commercial Bank Ltd,Brazil - Soya beans,Medium,14.299128199866184,75.14803322461594,124,4.143338161434054e-4,22%,54%,FALSE,Taiwan,Asia
Chang Hwa Commercial Bank Ltd,Brazil - Sugar cane,Low,30.46071163098129,75.14803322461594,124,4.143338161434054e-4,78%,41%,FALSE,Taiwan,Asia
Chang Hwa Commercial Bank Ltd,"Colombia - Coffee, green",Low,1.9801936135409908,75.14803322461594,124,4.143338161434054e-4,78%,3%,FALSE,Taiwan,Asia
Chang Hwa Commercial Bank Ltd,"Colombia - Coffee, green",Medium,0.02850369200117952,75.14803322461594,124,4.143338161434054e-4,22%,3%,FALSE,Taiwan,Asia
Chang Hwa Commercial Bank Ltd,Peru - Cocoa beans,Medium,1.8087818141859333,75.14803322461594,124,4.143338161434054e-4,22%,2%,FALSE,Taiwan,Asia
Chang Hwa Commercial Bank Ltd,"Peru - Coffee, green",Low,0.3826289389355533,75.14803322461594,124,4.143338161434054e-4,78%,1%,FALSE,Taiwan,Asia
Chang Hwa Commercial Bank Ltd,"Peru - Coffee, green",Medium,0.021240448326336297,75.14803322461594,124,4.143338161434054e-4,22%,1%,FALSE,Taiwan,Asia
Danske Bank A/S,Ecuador - Cocoa beans,Medium,74.71612221594768,74.71612221594768,125,4.119524452840913e-4,100%,100%,FALSE,Denmark,Europe
Banque Cantonale de Geneve,Brazil - Soya beans,High,1.2670126134747508,74.41132444884263,126,4.102719219679435e-4,7%,27%,FALSE,Switzerland,Europe
Banque Cantonale de Geneve,Brazil - Soya beans,Low,19.08035117523901,74.41132444884263,126,4.102719219679435e-4,61%,27%,FALSE,Switzerland,Europe
Banque Cantonale de Geneve,Brazil - Sugar cane,High,3.6985533807659947,74.41132444884263,126,4.102719219679435e-4,7%,39%,FALSE,Switzerland,Europe
Banque Cantonale de Geneve,Brazil - Sugar cane,Low,25.19251209071325,74.41132444884263,126,4.102719219679435e-4,61%,39%,FALSE,Switzerland,Europe
Banque Cantonale de Geneve,"Colombia - Coffee, green",High,0.10184815813016285,74.41132444884263,126,4.102719219679435e-4,7%,1%,FALSE,Switzerland,Europe
Banque Cantonale de Geneve,"Colombia - Coffee, green",Low,0.6937336550161152,74.41132444884263,126,4.102719219679435e-4,61%,1%,FALSE,Switzerland,Europe
Banque Cantonale de Geneve,Peru - Cocoa beans,Medium,24.133435536558675,74.41132444884263,126,4.102719219679435e-4,32%,32%,FALSE,Switzerland,Europe
Banque Cantonale de Geneve,"Peru - Coffee, green",High,0.031220558709166405,74.41132444884263,126,4.102719219679435e-4,7%,0%,FALSE,Switzerland,Europe
Banque Cantonale de Geneve,"Peru - Coffee, green",Low,0.21265728023549668,74.41132444884263,126,4.102719219679435e-4,61%,0%,FALSE,Switzerland,Europe
State Bank of India,Brazil - Soya beans,High,2.6635402502506085,73.46756500866728,127,4.0506843980626884e-4,4%,76%,TRUE,India,Asia
State Bank of India,Brazil - Soya beans,Low,46.559683482189456,73.46756500866728,127,4.0506843980626884e-4,65%,76%,TRUE,India,Asia
State Bank of India,Brazil - Soya beans,Medium,6.350129314444117,73.46756500866728,127,4.0506843980626884e-4,32%,76%,TRUE,India,Asia
State Bank of India,"Colombia - Coffee, green",Low,0.6729191821336096,73.46756500866728,127,4.0506843980626884e-4,65%,1%,TRUE,India,Asia
State Bank of India,"Colombia - Coffee, green",Medium,0.24045927103013917,73.46756500866728,127,4.0506843980626884e-4,32%,1%,TRUE,India,Asia
State Bank of India,Ecuador - Cocoa beans,Low,0.14666643967963988,73.46756500866728,127,4.0506843980626884e-4,65%,12%,TRUE,India,Asia
State Bank of India,Ecuador - Cocoa beans,Medium,8.76119123845487,73.46756500866728,127,4.0506843980626884e-4,32%,12%,TRUE,India,Asia
State Bank of India,"Peru - Coffee, green",Low,0.22060838258443244,73.46756500866728,127,4.0506843980626884e-4,65%,11%,TRUE,India,Asia
State Bank of India,"Peru - Coffee, green",Medium,7.852367447900423,73.46756500866728,127,4.0506843980626884e-4,32%,11%,TRUE,India,Asia
China Orient Asset Management Co Ltd,Brazil - Soya beans,Low,19.204238636525695,72.76079325197853,128,4.0117160543116367e-4,93%,28%,TRUE,China,Asia
China Orient Asset Management Co Ltd,Brazil - Soya beans,Medium,1.3336129108734172,72.76079325197853,128,4.0117160543116367e-4,7%,28%,TRUE,China,Asia
China Orient Asset Management Co Ltd,Brazil - Sugar cane,Low,48.32997450939344,72.76079325197853,128,4.0117160543116367e-4,93%,72%,TRUE,China,Asia
China Orient Asset Management Co Ltd,Brazil - Sugar cane,Medium,3.8929671951859772,72.76079325197853,128,4.0117160543116367e-4,7%,72%,TRUE,China,Asia
Macquarie Group Ltd,Brazil - Soya beans,Low,71.67583895505504,71.67583895505504,129,3.951896357787864e-4,100%,100%,FALSE,Australia,Oceania
Unknown,Brazil - Cattle meat,High,12.74439052642752,70.07075035298352,130,3.8633987009354515e-4,18%,18%,NA,NA,Unknown
Unknown,Brazil - Soya beans,Medium,57.326359826556,70.07075035298352,130,3.8633987009354515e-4,82%,82%,NA,NA,Unknown
Shanghai Pudong Development Bank Co Ltd,Brazil - Soya beans,Low,25.292192005419164,69.77164201946158,131,3.8469071585822386e-4,89%,47%,FALSE,China,Asia
Shanghai Pudong Development Bank Co Ltd,Brazil - Soya beans,Medium,7.4414053782227105,69.77164201946158,131,3.8469071585822386e-4,11%,47%,FALSE,China,Asia
Shanghai Pudong Development Bank Co Ltd,Brazil - Sugar cane,Low,36.749374879511414,69.77164201946158,131,3.8469071585822386e-4,89%,53%,FALSE,China,Asia
Shanghai Pudong Development Bank Co Ltd,"Colombia - Coffee, green",Medium,0.19581015729846285,69.77164201946158,131,3.8469071585822386e-4,11%,0%,FALSE,China,Asia
Shanghai Pudong Development Bank Co Ltd,"Peru - Coffee, green",Medium,0.09285959900983179,69.77164201946158,131,3.8469071585822386e-4,11%,0%,FALSE,China,Asia
Samba Financial Group SJSC,Brazil - Soya beans,Low,69.66271267414272,69.66271267414272,132,3.8409012646952937e-4,100%,100%,FALSE,Saudi Arabia,Asia
Hua Nan Financial Holdings Co Ltd,Brazil - Soya beans,Low,49.08299040460299,67.43592341765839,133,3.7181257174459656e-4,74%,92%,FALSE,Taiwan,Asia
Hua Nan Financial Holdings Co Ltd,Brazil - Soya beans,Medium,13.10064556518403,67.43592341765839,133,3.7181257174459656e-4,26%,92%,FALSE,Taiwan,Asia
Hua Nan Financial Holdings Co Ltd,Brazil - Sugar cane,Medium,3.9912873256234063,67.43592341765839,133,3.7181257174459656e-4,26%,6%,FALSE,Taiwan,Asia
Hua Nan Financial Holdings Co Ltd,"Colombia - Coffee, green",Low,0.7459271560364412,67.43592341765839,133,3.7181257174459656e-4,74%,2%,FALSE,Taiwan,Asia
Hua Nan Financial Holdings Co Ltd,"Colombia - Coffee, green",Medium,0.3233743633466991,67.43592341765839,133,3.7181257174459656e-4,26%,2%,FALSE,Taiwan,Asia
Hua Nan Financial Holdings Co Ltd,"Peru - Coffee, green",Low,0.10421156692455635,67.43592341765839,133,3.7181257174459656e-4,74%,0%,FALSE,Taiwan,Asia
Hua Nan Financial Holdings Co Ltd,"Peru - Coffee, green",Medium,0.08748703594027615,67.43592341765839,133,3.7181257174459656e-4,26%,0%,FALSE,Taiwan,Asia
MetLife Inc,Brazil - Cattle meat,Medium,36.702796920609714,66.8225824674035,134,3.684308745050089e-4,55%,55%,FALSE,United States of America,Northern America
MetLife Inc,Brazil - Sugar cane,High,30.11978554679379,66.8225824674035,134,3.684308745050089e-4,45%,45%,FALSE,United States of America,Northern America
Comerica Inc,Brazil - Soya beans,High,3.458498577762351,65.80201153980158,135,3.628038869587825e-4,6%,99%,FALSE,United States of America,Northern America
Comerica Inc,Brazil - Soya beans,Low,39.57113522492706,65.80201153980158,135,3.628038869587825e-4,61%,99%,FALSE,United States of America,Northern America
Comerica Inc,Brazil - Soya beans,Medium,22.089417174674246,65.80201153980158,135,3.628038869587825e-4,34%,99%,FALSE,United States of America,Northern America
Comerica Inc,"Colombia - Coffee, green",High,0.27496604401626595,65.80201153980158,135,3.628038869587825e-4,6%,1%,FALSE,United States of America,Northern America
Comerica Inc,"Colombia - Coffee, green",Low,0.33230188365281477,65.80201153980158,135,3.628038869587825e-4,61%,1%,FALSE,United States of America,Northern America
Comerica Inc,"Peru - Coffee, green",High,0.0756926347688528,65.80201153980158,135,3.628038869587825e-4,6%,0%,FALSE,United States of America,Northern America
Mega Financial Holding Co Ltd,Brazil - Cattle meat,High,5.472618722071147,62.68565850938411,136,3.456216615812595e-4,9%,9%,FALSE,Taiwan,Asia
Mega Financial Holding Co Ltd,Brazil - Soya beans,Low,35.8157160938561,62.68565850938411,136,3.456216615812595e-4,59%,77%,FALSE,Taiwan,Asia
Mega Financial Holding Co Ltd,Brazil - Soya beans,Medium,12.551236527129923,62.68565850938411,136,3.456216615812595e-4,32%,77%,FALSE,Taiwan,Asia
Mega Financial Holding Co Ltd,Brazil - Sugar cane,Medium,1.1560926208061706,62.68565850938411,136,3.456216615812595e-4,32%,2%,FALSE,Taiwan,Asia
Mega Financial Holding Co Ltd,"Colombia - Coffee, green",Low,0.9984106280612275,62.68565850938411,136,3.456216615812595e-4,59%,2%,FALSE,Taiwan,Asia
Mega Financial Holding Co Ltd,"Colombia - Coffee, green",Medium,0.43004458522866973,62.68565850938411,136,3.456216615812595e-4,32%,2%,FALSE,Taiwan,Asia
Mega Financial Holding Co Ltd,Peru - Cocoa beans,Medium,5.937106189729663,62.68565850938411,136,3.456216615812595e-4,32%,9%,FALSE,Taiwan,Asia
Mega Financial Holding Co Ltd,"Peru - Coffee, green",Low,0.2084231338491127,62.68565850938411,136,3.456216615812595e-4,59%,1%,FALSE,Taiwan,Asia
Mega Financial Holding Co Ltd,"Peru - Coffee, green",Medium,0.11601000865208304,62.68565850938411,136,3.456216615812595e-4,32%,1%,FALSE,Taiwan,Asia
National Bank of Canada,Brazil - Soya beans,Low,56.8994068797023,56.8994068797023,137,3.137187678391682e-4,100%,100%,FALSE,Canada,Northern America
Asian Development Bank,Brazil - Soya beans,Medium,8.616460182835663,52.38869388752722,138,2.888486435341274e-4,100%,16%,FALSE,Philippines,Asia
Asian Development Bank,Ecuador - Cocoa beans,Medium,21.059760274610433,52.38869388752722,138,2.888486435341274e-4,100%,40%,FALSE,Philippines,Asia
Asian Development Bank,Peru - Cocoa beans,Medium,7.546693830508151,52.38869388752722,138,2.888486435341274e-4,100%,14%,FALSE,Philippines,Asia
Asian Development Bank,"Peru - Coffee, green",Medium,15.165779599572968,52.38869388752722,138,2.888486435341274e-4,100%,29%,FALSE,Philippines,Asia
Export Development Canada,Brazil - Soya beans,High,18.563097043672283,51.11743327960375,139,2.818394613055075e-4,36%,84%,TRUE,Canada,Northern America
Export Development Canada,Brazil - Soya beans,Low,24.573739419951387,51.11743327960375,139,2.818394613055075e-4,64%,84%,TRUE,Canada,Northern America
Export Development Canada,Brazil - Sugar cane,Low,7.980596815980079,51.11743327960375,139,2.818394613055075e-4,64%,16%,TRUE,Canada,Northern America
Bank of East Asia Ltd,Brazil - Soya beans,Low,36.78187233011301,50.777109432177014,140,2.7996306251796426e-4,74%,90%,FALSE,Hong Kong,Asia
Bank of East Asia Ltd,Brazil - Soya beans,Medium,8.91939183171613,50.777109432177014,140,2.7996306251796426e-4,26%,90%,FALSE,Hong Kong,Asia
Bank of East Asia Ltd,Brazil - Sugar cane,Medium,1.8095362760444411,50.777109432177014,140,2.7996306251796426e-4,26%,4%,FALSE,Hong Kong,Asia
Bank of East Asia Ltd,"Colombia - Coffee, green",Low,0.7459271560364412,50.777109432177014,140,2.7996306251796426e-4,74%,2%,FALSE,Hong Kong,Asia
Bank of East Asia Ltd,"Colombia - Coffee, green",Medium,0.29682412698287053,50.777109432177014,140,2.7996306251796426e-4,26%,2%,FALSE,Hong Kong,Asia
Bank of East Asia Ltd,Peru - Cocoa beans,Medium,2.0288762369450963,50.777109432177014,140,2.7996306251796426e-4,26%,4%,FALSE,Hong Kong,Asia
Bank of East Asia Ltd,"Peru - Coffee, green",Low,0.10421156692455635,50.777109432177014,140,2.7996306251796426e-4,74%,0%,FALSE,Hong Kong,Asia
Bank of East Asia Ltd,"Peru - Coffee, green",Medium,0.09046990741445698,50.777109432177014,140,2.7996306251796426e-4,26%,0%,FALSE,Hong Kong,Asia
Commerce Bancshares Inc,Brazil - Soya beans,Medium,48.877039865714295,49.192313528139664,141,2.7122518200995994e-4,100%,99%,FALSE,NA,Unknown
Commerce Bancshares Inc,Ecuador - Cocoa beans,Medium,0.3152736624253697,49.192313528139664,141,2.7122518200995994e-4,100%,1%,FALSE,NA,Unknown
Precision Capital SA,Brazil - Soya beans,Low,48.86218405092967,48.86218405092967,142,2.6940499057920086e-4,100%,100%,FALSE,Luxembourg,Europe
Buttonwood Investment Holding Company Ltd,Brazil - Soya beans,Low,48.51966601103545,48.51966601103545,143,2.6751649396155626e-4,100%,100%,TRUE,China,Asia
Bank of Baroda Ltd,Ecuador - Cocoa beans,Low,8.886611064117496,48.02076920147548,144,2.647657923118018e-4,34%,56%,TRUE,India,Asia
Bank of Baroda Ltd,Ecuador - Cocoa beans,Medium,18.12169543918066,48.02076920147548,144,2.647657923118018e-4,66%,56%,TRUE,India,Asia
Bank of Baroda Ltd,"Peru - Coffee, green",Low,7.642664582738359,48.02076920147548,144,2.647657923118018e-4,34%,44%,TRUE,India,Asia
Bank of Baroda Ltd,"Peru - Coffee, green",Medium,13.36979811543897,48.02076920147548,144,2.647657923118018e-4,66%,44%,TRUE,India,Asia
BayernLB Holding AG,Brazil - Soya beans,Low,2.9098016350687126,47.849680425255805,145,2.638224826534037e-4,6%,16%,TRUE,Germany,Europe
BayernLB Holding AG,Brazil - Soya beans,Medium,4.778577472908214,47.849680425255805,145,2.638224826534037e-4,94%,16%,TRUE,Germany,Europe
BayernLB Holding AG,Ecuador - Cocoa beans,Medium,40.161301317278884,47.849680425255805,145,2.638224826534037e-4,94%,84%,TRUE,Germany,Europe
SBI Holdings Inc,Brazil - Soya beans,Low,37.89216079568365,47.58121879788537,146,2.623423011265767e-4,100%,80%,FALSE,Japan,Asia
SBI Holdings Inc,Ecuador - Cocoa beans,Low,5.345536711128613,47.58121879788537,146,2.623423011265767e-4,100%,11%,FALSE,Japan,Asia
SBI Holdings Inc,"Peru - Coffee, green",Low,4.343521291073101,47.58121879788537,146,2.623423011265767e-4,100%,9%,FALSE,Japan,Asia
Israel Discount Bank Ltd,Brazil - Soya beans,High,3.2322155059629276,46.22768686967749,147,2.5487951035186603e-4,7%,100%,FALSE,Israel,Asia
Israel Discount Bank Ltd,Brazil - Soya beans,Low,42.995471363714564,46.22768686967749,147,2.5487951035186603e-4,93%,100%,FALSE,Israel,Asia
Eba Holding SA,Brazil - Cattle meat,High,4.973202473723034,45.73777405778124,148,2.521783425871183e-4,11%,11%,FALSE,Argentina,Latin America and the Caribbean
Eba Holding SA,Brazil - Sugar cane,Low,40.7645715840582,45.73777405778124,148,2.521783425871183e-4,89%,89%,FALSE,Argentina,Latin America and the Caribbean
Siemens AG,Brazil - Cattle meat,Medium,3.4955055333551894,45.050909058041434,149,2.483912654767049e-4,8%,8%,FALSE,Germany,Europe
Siemens AG,Brazil - Soya beans,Low,18.082453943414095,45.050909058041434,149,2.483912654767049e-4,92%,40%,FALSE,Germany,Europe
Siemens AG,Brazil - Sugar cane,Low,23.472949581272147,45.050909058041434,149,2.483912654767049e-4,92%,52%,FALSE,Germany,Europe
Japan International Cooperation Agency,Brazil - Soya beans,High,18.53996014794137,44.66773160477854,150,2.4627859040514334e-4,42%,42%,TRUE,Japan,Asia
Japan International Cooperation Agency,Ecuador - Cocoa beans,Medium,15.079203788539994,44.66773160477854,150,2.4627859040514334e-4,58%,34%,TRUE,Japan,Asia
Japan International Cooperation Agency,"Peru - Coffee, green",Medium,11.04856766829718,44.66773160477854,150,2.4627859040514334e-4,58%,25%,TRUE,Japan,Asia
Standard Bank Group Ltd,Brazil - Soya beans,Low,43.917068254650694,43.917068254650694,151,2.42139756730444e-4,100%,100%,FALSE,South Africa,Africa
National Bank of Kuwait SAKP,Brazil - Soya beans,High,3.458498577762351,43.64803245101902,152,2.4065640944356643e-4,9%,98%,FALSE,Kuwait,Asia
National Bank of Kuwait SAKP,Brazil - Soya beans,Low,39.50657331081874,43.64803245101902,152,2.4065640944356643e-4,91%,98%,FALSE,Kuwait,Asia
National Bank of Kuwait SAKP,"Colombia - Coffee, green",High,0.27496604401626595,43.64803245101902,152,2.4065640944356643e-4,9%,1%,FALSE,Kuwait,Asia
National Bank of Kuwait SAKP,"Colombia - Coffee, green",Low,0.33230188365281477,43.64803245101902,152,2.4065640944356643e-4,91%,1%,FALSE,Kuwait,Asia
National Bank of Kuwait SAKP,"Peru - Coffee, green",High,0.0756926347688528,43.64803245101902,152,2.4065640944356643e-4,9%,0%,FALSE,Kuwait,Asia
GF Securities Co Ltd,Brazil - Soya beans,Low,10.781966770644907,42.25574945186998,153,2.3297996199131237e-4,100%,26%,FALSE,China,Asia
GF Securities Co Ltd,Brazil - Sugar cane,Low,31.473782681225078,42.25574945186998,153,2.3297996199131237e-4,100%,74%,FALSE,China,Asia
CTBC Financial Holding Co Ltd,Brazil - Soya beans,Low,17.933639819837843,41.10167936492235,154,2.266169177078682e-4,49%,53%,FALSE,Taiwan,Asia
CTBC Financial Holding Co Ltd,Brazil - Soya beans,Medium,3.828410920729531,41.10167936492235,154,2.266169177078682e-4,51%,53%,FALSE,Taiwan,Asia
CTBC Financial Holding Co Ltd,"Colombia - Coffee, green",Low,0.12726753390416104,41.10167936492235,154,2.266169177078682e-4,49%,1%,FALSE,Taiwan,Asia
CTBC Financial Holding Co Ltd,"Colombia - Coffee, green",Medium,0.11218086405514768,41.10167936492235,154,2.266169177078682e-4,51%,1%,FALSE,Taiwan,Asia
CTBC Financial Holding Co Ltd,Ecuador - Cocoa beans,Low,1.1737466834884525,41.10167936492235,154,2.266169177078682e-4,49%,3%,FALSE,Taiwan,Asia
CTBC Financial Holding Co Ltd,Peru - Cocoa beans,Medium,17.166067367959094,41.10167936492235,154,2.266169177078682e-4,51%,42%,FALSE,Taiwan,Asia
CTBC Financial Holding Co Ltd,"Peru - Coffee, green",Low,0.750484855717873,41.10167936492235,154,2.266169177078682e-4,49%,2%,FALSE,Taiwan,Asia
